user_id,time,locked_feature_name
3074457346468609236,2019-03-03 03:19:39 UTC,jira_addon
3074457346465954705,2019-02-20 15:57:05 UTC,jira_addon
3074457346434643376,2019-02-04 19:29:01 UTC,jira_addon
3074457346468609236,2019-03-20 03:46:12 UTC,jira_addon
3074457346437998020,2019-02-07 08:05:11 UTC,jira_addon
3074457346437998020,2019-02-07 07:59:56 UTC,jira_addon
3074457346437998020,2019-02-07 08:03:44 UTC,jira_addon
3074457346469604815,2019-05-22 10:45:15 UTC,jira_addon
3074457346431009865,2019-02-02 02:31:48 UTC,jira_addon
3074457346450660375,2019-02-12 17:35:08 UTC,jira_addon
3074457346453992850,2019-02-14 01:19:45 UTC,jira_addon
3074457346447154324,2019-04-12 10:27:15 UTC,jira_addon
3074457346435474295,2019-02-05 04:25:47 UTC,jira_addon
3074457346460155640,2019-02-17 20:18:15 UTC,jira_addon
3074457346460748759,2019-02-18 17:35:41 UTC,jira_addon
3074457346430460841,2019-02-01 17:21:30 UTC,jira_addon
3074457346449734299,2019-02-20 12:23:20 UTC,jira_addon
3074457346452122819,2019-02-20 18:01:17 UTC,jira_addon
3074457346472705079,2019-03-31 22:20:47 UTC,jira_addon
3074457346440952962,2019-04-16 20:43:38 UTC,jira_addon
3074457346438914836,2019-02-07 13:18:31 UTC,jira_addon
3074457346442352949,2019-02-08 00:53:40 UTC,jira_addon
3074457346443977974,2019-02-08 18:40:06 UTC,jira_addon
3074457346455878037,2019-03-23 20:17:30 UTC,jira_addon
3074457346430924837,2019-02-02 11:23:47 UTC,jira_addon
3074457346477893138,2019-02-26 16:38:12 UTC,jira_addon
3074457346476959709,2019-02-26 22:20:09 UTC,jira_addon
3074457346483771002,2019-02-28 23:51:06 UTC,jira_addon
3074457346470338461,2019-03-05 11:57:26 UTC,jira_addon
3074457346454278942,2019-03-05 16:43:50 UTC,jira_addon
3074457346465654446,2019-02-20 20:06:06 UTC,jira_addon
3074457346433083519,2019-02-04 01:09:39 UTC,jira_addon
3074457346480744177,2019-03-14 18:32:59 UTC,jira_addon
3074457346456511149,2019-02-19 06:14:34 UTC,jira_addon
3074457346462521565,2019-02-19 02:29:34 UTC,jira_addon
3074457346480744177,2019-04-11 17:57:39 UTC,jira_addon
3074457346477270623,2019-02-26 14:33:01 UTC,jira_addon
3074457346461680382,2019-02-26 12:26:50 UTC,jira_addon
3074457346458641542,2019-02-16 15:10:29 UTC,jira_addon
3074457346466634393,2019-04-25 21:48:25 UTC,jira_addon
3074457346468294389,2019-03-13 00:44:28 UTC,jira_addon
3074457346470321486,2019-05-15 07:34:13 UTC,jira_addon
3074457346482680060,2019-03-18 12:08:25 UTC,jira_addon
3074457346470236087,2019-02-22 12:09:53 UTC,jira_addon
3074457346449652604,2019-05-06 13:40:47 UTC,jira_addon
3074457346441219222,2019-02-20 20:34:20 UTC,jira_addon
3074457346463315519,2019-02-20 02:59:13 UTC,jira_addon
3074457346433431612,2019-02-07 16:22:38 UTC,jira_addon
3074457346449436708,2019-02-13 17:17:38 UTC,jira_addon
3074457346445551209,2019-04-02 18:13:04 UTC,jira_addon
3074457346480232036,2019-03-04 09:20:14 UTC,jira_addon
3074457346442127052,2019-02-14 19:15:19 UTC,jira_addon
3074457346482397984,2019-04-15 00:32:15 UTC,jira_addon
3074457346469585193,2019-03-06 19:54:07 UTC,jira_addon
3074457346451105341,2019-02-15 00:27:15 UTC,jira_addon
3074457346437192861,2019-03-21 21:18:13 UTC,jira_addon
3074457346463329989,2019-02-19 16:04:34 UTC,jira_addon
3074457346437192861,2019-03-14 17:52:27 UTC,jira_addon
3074457346440619931,2019-02-07 15:43:39 UTC,jira_addon
3074457346444704009,2019-02-13 11:11:30 UTC,jira_addon
3074457346447257129,2019-02-13 19:06:24 UTC,jira_addon
3074457346452692219,2019-02-13 15:12:25 UTC,jira_addon
3074457346444075035,2019-02-26 22:42:46 UTC,jira_addon
3074457346431693904,2019-02-12 17:09:22 UTC,jira_addon
3074457346450771513,2019-02-12 17:32:30 UTC,jira_addon
3074457346454450623,2019-02-14 16:39:47 UTC,jira_addon
3074457346475908088,2019-02-27 16:01:08 UTC,jira_addon
3074457346430191050,2019-02-01 15:22:27 UTC,jira_addon
3074457346450833649,2019-03-18 15:13:18 UTC,jira_addon
3074457346474390592,2019-02-25 12:01:27 UTC,jira_addon
3074457346458515000,2019-02-25 02:47:36 UTC,jira_addon
3074457346471355970,2019-02-22 19:15:13 UTC,jira_addon
3074457346458961656,2019-02-18 16:56:44 UTC,jira_addon
3074457346467948554,2019-06-03 09:11:05 UTC,jira_addon
3074457346473484086,2019-04-09 11:01:37 UTC,jira_addon
3074457346473484086,2019-04-09 11:02:38 UTC,jira_addon
3074457346467873250,2019-03-20 14:41:40 UTC,jira_addon
3074457346457125991,2019-05-20 08:15:33 UTC,jira_addon
3074457346447933864,2019-02-13 15:18:59 UTC,jira_addon
3074457346452119698,2019-02-13 10:02:07 UTC,jira_addon
3074457346451515941,2019-02-13 04:58:47 UTC,jira_addon
3074457346473484086,2019-04-10 07:44:05 UTC,jira_addon
3074457346450928214,2019-02-26 20:13:55 UTC,jira_addon
3074457346477468371,2019-02-26 14:33:00 UTC,jira_addon
3074457346438787850,2019-02-14 15:49:37 UTC,jira_addon
3074457346471510409,2019-02-23 20:17:19 UTC,jira_addon
3074457346481351854,2019-02-28 00:04:58 UTC,jira_addon
3074457346477608544,2019-02-27 16:25:40 UTC,jira_addon
3074457346451968682,2019-02-27 15:45:36 UTC,jira_addon
3074457346467948554,2019-02-27 14:48:19 UTC,jira_addon
3074457346465494832,2019-02-27 08:08:12 UTC,jira_addon
3074457346462605065,2019-03-01 02:19:57 UTC,jira_addon
3074457346481515946,2019-03-01 04:41:59 UTC,jira_addon
3074457346429456865,2019-02-01 09:24:20 UTC,jira_addon
3074457346028674534,2019-02-20 13:49:41 UTC,jira_addon
3074457346463101573,2019-02-20 15:17:08 UTC,jira_addon
3074457346469097792,2019-02-21 20:19:20 UTC,jira_addon
3074457346442653760,2019-02-08 08:37:45 UTC,jira_addon
3074457346481058177,2019-04-11 03:42:29 UTC,jira_addon
3074457346481916246,2019-03-04 11:23:28 UTC,jira_addon
3074457346447439926,2019-05-22 12:29:56 UTC,jira_addon
3074457346478611521,2019-02-26 20:55:58 UTC,jira_addon
3074457346461932654,2019-03-10 01:18:35 UTC,jira_addon
3074457346475558494,2019-02-28 15:53:52 UTC,jira_addon
3074457346462082599,2019-02-28 15:12:27 UTC,jira_addon
3074457346474256848,2019-03-13 06:59:05 UTC,jira_addon
3074457346478163343,2019-03-05 17:04:53 UTC,jira_addon
3074457346431946260,2019-02-03 00:41:01 UTC,jira_addon
3074457346431946260,2019-02-03 00:16:11 UTC,jira_addon
3074457346442255035,2019-02-11 15:41:54 UTC,jira_addon
3074457346442255035,2019-02-11 15:47:58 UTC,jira_addon
3074457346473974828,2019-02-24 23:41:25 UTC,jira_addon
3074457346449529540,2019-02-12 09:32:08 UTC,jira_addon
3074457346429054478,2019-02-12 20:22:38 UTC,jira_addon
3074457346437117071,2019-04-08 08:37:10 UTC,jira_addon
3074457346468220650,2019-02-27 15:52:40 UTC,jira_addon
3074457346478436396,2019-02-27 09:09:48 UTC,jira_addon
3074457346449642511,2019-03-13 15:47:10 UTC,jira_addon
3074457346472368461,2019-02-24 16:45:13 UTC,jira_addon
3074457346463923884,2019-02-22 12:48:05 UTC,jira_addon
3074457346469929125,2019-02-22 07:56:17 UTC,jira_addon
3074457346466777899,2019-04-03 20:18:35 UTC,jira_addon
3074457346435731844,2019-02-09 05:41:49 UTC,jira_addon
3074457346449642511,2019-03-14 07:53:28 UTC,jira_addon
3074457346439670126,2019-02-07 15:49:24 UTC,jira_addon
3074457346440667618,2019-02-07 16:28:06 UTC,jira_addon
3074457346440667618,2019-02-07 16:41:04 UTC,jira_addon
3074457346441870833,2019-02-13 20:15:35 UTC,jira_addon
3074457346443937284,2019-02-08 17:20:42 UTC,jira_addon
3074457346433689041,2019-04-02 13:42:21 UTC,jira_addon
3074457346431700460,2019-02-02 17:21:00 UTC,jira_addon
3074457346438607749,2019-02-06 14:34:08 UTC,jira_addon
3074457346438607749,2019-02-06 13:11:27 UTC,jira_addon
3074457346455500341,2019-02-14 19:01:33 UTC,jira_addon
3074457346436716456,2019-02-05 16:59:08 UTC,jira_addon
3074457346435033459,2019-04-13 17:38:53 UTC,jira_addon
3074457346445794607,2019-02-10 15:30:42 UTC,jira_addon
3074457346467879833,2019-02-22 14:11:44 UTC,jira_addon
3074457346449284439,2019-02-22 11:12:57 UTC,jira_addon
3074457346462054072,2019-02-18 19:51:25 UTC,jira_addon
3074457346454279400,2019-02-15 08:14:43 UTC,jira_addon
3074457346461781808,2019-04-01 17:01:09 UTC,jira_addon
3074457346430500296,2019-02-22 19:05:36 UTC,jira_addon
3074457346430500296,2019-02-22 19:06:07 UTC,jira_addon
3074457346458105554,2019-03-02 12:28:26 UTC,jira_addon
3074457346430500296,2019-02-17 01:52:08 UTC,jira_addon
3074457346451493216,2019-02-17 20:59:00 UTC,jira_addon
3074457346430500296,2019-02-17 00:46:01 UTC,jira_addon
3074457346466041417,2019-02-20 14:31:53 UTC,jira_addon
3074457346463271172,2019-02-20 08:23:38 UTC,jira_addon
3074457346456830644,2019-02-20 13:54:20 UTC,jira_addon
3074457346466137499,2019-02-20 16:00:51 UTC,jira_addon
3074457346470907876,2019-05-06 09:34:09 UTC,jira_addon
3074457346445572218,2019-02-09 23:22:02 UTC,jira_addon
3074457346450227095,2019-05-23 23:25:38 UTC,jira_addon
3074457346440910063,2019-05-23 02:32:59 UTC,jira_addon
3074457346480432713,2019-03-14 14:27:00 UTC,jira_addon
3074457346451355088,2019-04-16 10:42:08 UTC,jira_addon
3074457346441801047,2019-02-08 16:14:59 UTC,jira_addon
3074457346430817619,2019-02-14 17:36:56 UTC,jira_addon
3074457346468406228,2019-03-22 15:19:48 UTC,jira_addon
3074457346468406228,2019-03-22 15:19:37 UTC,jira_addon
3074457346440910063,2019-02-28 08:01:43 UTC,jira_addon
3074457346478931546,2019-02-28 03:00:27 UTC,jira_addon
3074457346452263074,2019-02-13 15:15:59 UTC,jira_addon
3074457346438468013,2019-02-13 23:57:00 UTC,jira_addon
3074457346442476550,2019-02-08 07:10:55 UTC,jira_addon
3074457346449045139,2019-02-14 17:39:25 UTC,jira_addon
3074457346483661018,2019-02-28 21:52:19 UTC,jira_addon
3074457346483151887,2019-03-01 15:06:01 UTC,jira_addon
3074457346429953431,2019-02-01 14:30:25 UTC,jira_addon
3074457346457786304,2019-02-15 18:49:40 UTC,jira_addon
3074457346456494981,2019-02-15 11:41:00 UTC,jira_addon
3074457346471787502,2019-04-03 16:59:38 UTC,jira_addon
3074457346471787502,2019-04-03 16:59:09 UTC,jira_addon
3074457346472247712,2019-03-02 18:36:33 UTC,jira_addon
3074457346461193250,2019-02-18 21:16:09 UTC,jira_addon
3074457346465329170,2019-02-20 15:04:51 UTC,jira_addon
3074457346452261864,2019-02-20 20:43:07 UTC,jira_addon
3074457346444743634,2019-02-09 12:11:30 UTC,jira_addon
3074457346466210283,2019-03-14 11:55:56 UTC,jira_addon
3074457346454598635,2019-02-19 23:14:29 UTC,jira_addon
3074457346447653752,2019-03-23 15:59:06 UTC,jira_addon
3074457346436331214,2019-04-22 11:44:27 UTC,jira_addon
3074457346430784321,2019-06-17 23:46:10 UTC,jira_addon
3074457346422761752,2019-04-03 14:49:29 UTC,jira_addon
3074457346461857490,2019-04-03 15:54:39 UTC,jira_addon
3074457346459732597,2019-02-18 00:14:44 UTC,jira_addon
3074457346459022787,2019-02-20 06:23:01 UTC,jira_addon
3074457346457013647,2019-02-20 07:19:32 UTC,jira_addon
3074457346448112523,2019-02-26 19:03:33 UTC,jira_addon
3074457346448112523,2019-02-26 19:03:38 UTC,jira_addon
3074457346438123408,2019-02-14 16:22:30 UTC,jira_addon
3074457346461977281,2019-03-15 20:22:34 UTC,jira_addon
3074457346450771438,2019-03-07 07:50:58 UTC,jira_addon
3074457346442306462,2019-03-07 22:40:06 UTC,jira_addon
3074457346444447290,2019-02-09 00:23:42 UTC,jira_addon
3074457346440512209,2019-02-07 22:37:27 UTC,jira_addon
3074457346435556435,2019-02-05 05:44:10 UTC,jira_addon
3074457346476835385,2019-03-29 13:17:13 UTC,jira_addon
3074457346476835385,2019-04-15 16:25:22 UTC,jira_addon
3074457346470816965,2019-05-09 14:46:27 UTC,jira_addon
3074457346475249458,2019-02-25 16:17:24 UTC,jira_addon
3074457346475989337,2019-02-25 20:19:43 UTC,jira_addon
3074457346471501189,2019-02-25 00:05:31 UTC,jira_addon
3074457346470129711,2019-02-22 09:45:25 UTC,jira_addon
3074457346464668135,2019-02-22 12:22:47 UTC,jira_addon
3074457346470484697,2019-02-22 12:55:49 UTC,jira_addon
3074457346445967166,2019-04-03 11:42:26 UTC,jira_addon
3074457346478575324,2019-03-02 08:58:09 UTC,jira_addon
3074457346465494665,2019-02-20 09:59:46 UTC,jira_addon
3074457346435252817,2019-02-04 23:50:23 UTC,jira_addon
3074457346432477422,2019-02-04 16:01:34 UTC,jira_addon
3074457346433083199,2019-02-04 17:53:33 UTC,jira_addon
3074457346460695418,2019-04-14 10:14:28 UTC,jira_addon
3074457346453978937,2019-05-23 21:07:47 UTC,jira_addon
3074457346467900149,2019-02-21 12:38:31 UTC,jira_addon
3074457346449830756,2019-03-20 14:39:48 UTC,jira_addon
3074457346462925856,2019-02-19 12:15:05 UTC,jira_addon
3074457346462828742,2019-02-19 08:19:49 UTC,jira_addon
3074457346467150366,2019-04-06 00:42:52 UTC,jira_addon
3074457346449830284,2019-02-13 10:48:42 UTC,jira_addon
3074457346435890387,2019-02-13 20:07:44 UTC,jira_addon
3074457346433371826,2019-02-08 09:27:35 UTC,jira_addon
3074457346478575324,2019-02-26 22:37:34 UTC,jira_addon
3074457346440055546,2019-04-24 03:55:16 UTC,jira_addon
3074457346465672645,2019-02-28 15:17:42 UTC,jira_addon
3074457346471264603,2019-02-28 15:35:27 UTC,jira_addon
3074457346436862205,2019-02-05 17:42:14 UTC,jira_addon
3074457346437677219,2019-02-05 23:47:47 UTC,jira_addon
3074457346479097419,2019-02-27 05:20:28 UTC,jira_addon
3074457346449751270,2019-02-27 07:47:48 UTC,jira_addon
3074457346453321707,2019-03-16 11:42:59 UTC,jira_addon
3074457346472036103,2019-04-29 23:06:52 UTC,jira_addon
3074457346429156927,2019-02-01 02:28:25 UTC,jira_addon
3074457346481211424,2019-04-03 19:05:24 UTC,jira_addon
3074457346480087934,2019-05-06 12:21:51 UTC,jira_addon
3074457346468873143,2019-02-21 16:57:14 UTC,jira_addon
3074457346480087934,2019-04-18 08:48:53 UTC,jira_addon
3074457346448693031,2019-04-16 14:48:18 UTC,jira_addon
3074457346453588859,2019-02-13 21:10:14 UTC,jira_addon
3074457346453739713,2019-02-13 22:19:35 UTC,jira_addon
3074457346453739713,2019-02-13 22:07:35 UTC,jira_addon
3074457346453740512,2019-02-13 23:43:40 UTC,jira_addon
3074457346448693031,2019-04-17 09:40:45 UTC,jira_addon
3074457346450100330,2019-02-14 15:15:40 UTC,jira_addon
3074457346481583269,2019-03-01 01:16:57 UTC,jira_addon
3074457346465110755,2019-04-22 07:36:05 UTC,jira_addon
3074457346430191792,2019-03-12 13:50:14 UTC,jira_addon
3074457346430794906,2019-03-03 20:50:31 UTC,jira_addon
3074457346466948952,2019-03-19 04:58:07 UTC,jira_addon
3074457345780556388,2019-02-18 14:13:44 UTC,jira_addon
3074457345780556388,2019-02-18 11:29:53 UTC,jira_addon
3074457345780556388,2019-02-18 18:56:44 UTC,jira_addon
3074457345780556388,2019-02-18 13:52:54 UTC,jira_addon
3074457346446155392,2019-02-10 14:24:42 UTC,jira_addon
3074457346456757740,2019-02-15 12:18:06 UTC,jira_addon
3074457346435911546,2019-02-06 13:41:04 UTC,jira_addon
3074457346439056132,2019-04-23 13:03:34 UTC,jira_addon
3074457346429442831,2019-02-04 19:03:38 UTC,jira_addon
3074457346451758029,2019-04-09 04:11:58 UTC,jira_addon
3074457346473597516,2019-03-20 13:09:47 UTC,jira_addon
3074457346465866612,2019-03-14 22:04:59 UTC,jira_addon
3074457346470979548,2019-04-16 10:57:35 UTC,jira_addon
3074457346438784526,2019-02-07 15:50:14 UTC,jira_addon
3074457346477717114,2019-02-28 12:43:17 UTC,jira_addon
3074457346482035811,2019-02-28 16:08:15 UTC,jira_addon
3074457346434105038,2019-02-05 02:43:40 UTC,jira_addon
3074457346470482320,2019-02-22 14:19:31 UTC,jira_addon
3074457346469727868,2019-02-22 07:34:32 UTC,jira_addon
3074457346462081670,2019-02-18 21:13:19 UTC,jira_addon
3074457346447154142,2019-04-23 11:44:09 UTC,jira_addon
3074457346461790210,2019-02-21 09:54:14 UTC,jira_addon
3074457346463321262,2019-02-19 12:41:38 UTC,jira_addon
3074457346474728498,2019-05-20 08:54:18 UTC,jira_addon
3074457346463559013,2019-02-24 18:09:35 UTC,jira_addon
3074457346446560722,2019-03-18 12:17:09 UTC,jira_addon
3074457346446560722,2019-05-07 13:43:50 UTC,jira_addon
3074457346466461653,2019-02-20 20:04:57 UTC,jira_addon
78654696,2019-04-10 12:02:34 UTC,jira_addon
78654696,2019-04-10 12:02:04 UTC,jira_addon
3074457346451247948,2019-02-13 11:30:02 UTC,jira_addon
3074457346439297564,2019-02-06 18:27:40 UTC,jira_addon
3074457346468814757,2019-04-12 17:13:58 UTC,jira_addon
3074457346470129858,2019-02-23 14:06:44 UTC,jira_addon
3074457346429617627,2019-06-13 18:16:24 UTC,jira_addon
3074457346475227825,2019-05-15 13:09:06 UTC,jira_addon
3074457346441686846,2019-02-11 18:37:21 UTC,jira_addon
3074457346459055297,2019-02-16 23:54:27 UTC,jira_addon
3074457346463017370,2019-02-19 11:57:53 UTC,jira_addon
3074457346453266387,2019-05-21 15:08:01 UTC,jira_addon
3074457346456489962,2019-02-15 13:36:28 UTC,jira_addon
3074457346432794506,2019-02-03 18:42:49 UTC,jira_addon
3074457346451280849,2019-04-14 16:49:50 UTC,jira_addon
3074457346432120631,2019-02-09 18:43:46 UTC,jira_addon
3074457346432121006,2019-02-19 04:39:48 UTC,jira_addon
3074457346462664373,2019-02-19 05:12:35 UTC,jira_addon
3074457346442307851,2019-02-07 22:58:33 UTC,jira_addon
3074457346477163061,2019-05-20 05:19:52 UTC,jira_addon
3074457346474722149,2019-02-25 12:00:25 UTC,jira_addon
3074457346468178171,2019-02-25 19:28:44 UTC,jira_addon
3074457346469727868,2019-02-25 07:46:32 UTC,jira_addon
3074457346455455717,2019-02-15 20:30:00 UTC,jira_addon
3074457346451130483,2019-02-12 20:30:54 UTC,jira_addon
3074457346466543744,2019-02-22 14:46:09 UTC,jira_addon
3074457346465392420,2019-02-22 10:08:43 UTC,jira_addon
3074457346459411587,2019-03-02 23:30:48 UTC,jira_addon
3074457346459903715,2019-02-17 19:12:04 UTC,jira_addon
3074457346461891322,2019-02-18 20:55:16 UTC,jira_addon
3074457346463172758,2019-04-10 14:57:41 UTC,jira_addon
3074457346410123182,2019-02-26 08:54:41 UTC,jira_addon
3074457346439865160,2019-02-14 14:30:50 UTC,jira_addon
3074457346451299042,2019-02-14 14:53:08 UTC,jira_addon
3074457346472732200,2019-02-28 14:24:57 UTC,jira_addon
3074457346477163061,2019-02-27 21:02:44 UTC,jira_addon
3074457346443337834,2019-02-27 06:53:52 UTC,jira_addon
3074457346445127358,2019-02-10 09:27:10 UTC,jira_addon
3074457346331180513,2019-06-17 06:23:46 UTC,jira_addon
3074457346459732435,2019-02-17 18:16:27 UTC,jira_addon
3074457346462424791,2019-02-18 23:49:27 UTC,jira_addon
3074457346460284591,2019-02-18 23:34:08 UTC,jira_addon
3074457346433816033,2019-02-04 12:21:17 UTC,jira_addon
3074457346463096145,2019-02-19 10:48:04 UTC,jira_addon
3074457346463493273,2019-02-19 13:46:55 UTC,jira_addon
3074457346463782092,2019-02-19 16:09:34 UTC,jira_addon
3074457346463120197,2019-02-19 17:36:06 UTC,jira_addon
3074457346447606583,2019-02-23 23:35:00 UTC,jira_addon
3074457346459210699,2019-02-28 02:36:38 UTC,jira_addon
3074457346436559635,2019-02-05 15:28:32 UTC,jira_addon
3074457346276767333,2019-05-09 14:49:42 UTC,jira_addon
3074457346474631200,2019-03-07 12:26:45 UTC,jira_addon
3074457346475170275,2019-03-07 17:48:28 UTC,jira_addon
3074457346433083280,2019-02-03 22:51:01 UTC,jira_addon
3074457346432111500,2019-02-03 16:32:53 UTC,jira_addon
3074457346431802503,2019-02-03 10:57:45 UTC,jira_addon
3074457346452806853,2019-05-13 13:50:14 UTC,jira_addon
3074457346450868287,2019-02-12 23:27:19 UTC,jira_addon
3074457346477090459,2019-05-15 09:44:56 UTC,jira_addon
3074457346471787530,2019-02-24 06:34:19 UTC,jira_addon
3074457346462794117,2019-04-03 19:52:00 UTC,jira_addon
3074457346462794117,2019-04-03 19:51:39 UTC,jira_addon
3074457346440860054,2019-05-06 12:58:57 UTC,jira_addon
3074457346443167771,2019-02-18 11:10:34 UTC,jira_addon
3074457346480612103,2019-03-27 11:22:32 UTC,jira_addon
3074457346439559822,2019-02-07 13:24:19 UTC,jira_addon
3074457346439446009,2019-02-07 22:12:59 UTC,jira_addon
3074457346443167771,2019-02-08 14:30:58 UTC,jira_addon
3074457346430770610,2019-02-06 02:50:11 UTC,jira_addon
3074457346438295396,2019-02-06 12:14:41 UTC,jira_addon
3074457346467934730,2019-02-25 10:43:48 UTC,jira_addon
3074457346451407901,2019-02-12 22:06:39 UTC,jira_addon
3074457345757729031,2019-02-12 15:21:25 UTC,jira_addon
3074457346451407901,2019-02-12 22:07:49 UTC,jira_addon
3074457346440328965,2019-06-04 09:33:21 UTC,jira_addon
3074457346480133637,2019-03-15 17:40:17 UTC,jira_addon
3074457346434643376,2019-02-11 18:23:15 UTC,jira_addon
3074457346474855251,2019-02-25 13:45:48 UTC,jira_addon
3074457346466041342,2019-02-25 13:34:11 UTC,jira_addon
3074457346483495769,2019-03-06 21:45:27 UTC,jira_addon
3074457346477893138,2019-02-27 10:55:26 UTC,jira_addon
3074457346462830679,2019-02-25 05:59:44 UTC,jira_addon
3074457346449267773,2019-02-12 04:38:11 UTC,jira_addon
3074457346449647514,2019-02-12 15:18:38 UTC,jira_addon
3074457346441505418,2019-02-12 19:04:39 UTC,jira_addon
3074457346448590598,2019-04-01 21:13:20 UTC,jira_addon
3074457346430925522,2019-02-03 03:44:23 UTC,jira_addon
3074457346462560527,2019-02-24 03:51:19 UTC,jira_addon
3074457346445586756,2019-02-10 20:49:00 UTC,jira_addon
3074457346446140833,2019-02-10 13:38:13 UTC,jira_addon
3074457346445586756,2019-02-10 21:02:10 UTC,jira_addon
3074457346454532843,2019-05-08 15:50:23 UTC,jira_addon
3074457346431838006,2019-02-06 16:53:53 UTC,jira_addon
3074457346481128107,2019-03-11 21:14:00 UTC,jira_addon
3074457346463350889,2019-03-07 12:33:40 UTC,jira_addon
3074457346449733780,2019-04-16 12:44:01 UTC,jira_addon
3074457346479024270,2019-04-10 04:17:42 UTC,jira_addon
3074457346444703962,2019-02-13 13:19:31 UTC,jira_addon
3074457346411620556,2019-02-20 05:38:38 UTC,jira_addon
3074457346447818136,2019-02-11 21:08:05 UTC,jira_addon
3074457346445421918,2019-02-11 00:21:40 UTC,jira_addon
3074457346482018979,2019-03-03 13:34:02 UTC,jira_addon
3074457346465179964,2019-02-20 08:29:55 UTC,jira_addon
3074457346466351362,2019-02-21 14:50:19 UTC,jira_addon
3074457346432566893,2019-02-03 15:40:24 UTC,jira_addon
3074457346462889592,2019-02-21 10:42:44 UTC,jira_addon
3074457346452099452,2019-02-21 09:46:48 UTC,jira_addon
3074457346476868950,2019-03-14 15:00:08 UTC,jira_addon
3074457346438611469,2019-02-19 16:00:35 UTC,jira_addon
3074457346460433970,2019-02-19 10:57:49 UTC,jira_addon
3074457346479843723,2019-03-04 08:05:18 UTC,jira_addon
3074457346472453950,2019-03-28 21:13:58 UTC,jira_addon
3074457346472453950,2019-03-28 21:51:35 UTC,jira_addon
3074457346468518824,2019-03-28 10:06:17 UTC,jira_addon
3074457346450867971,2019-02-12 21:06:31 UTC,jira_addon
3074457346452691891,2019-02-14 08:32:23 UTC,jira_addon
3074457346448988372,2019-02-11 23:31:23 UTC,jira_addon
3074457346434104988,2019-06-04 13:43:19 UTC,jira_addon
3074457346449474398,2019-02-12 09:23:27 UTC,jira_addon
3074457346454674885,2019-02-17 10:24:04 UTC,jira_addon
3074457346438150765,2019-02-18 17:02:36 UTC,jira_addon
3074457346440690878,2019-02-25 16:55:04 UTC,jira_addon
3074457346452760928,2019-03-04 11:36:43 UTC,jira_addon
3074457346467318011,2019-03-04 06:32:49 UTC,jira_addon
3074457346477051945,2019-02-26 10:55:21 UTC,jira_addon
3074457346481656093,2019-02-28 06:24:42 UTC,jira_addon
3074457346445866968,2019-02-10 09:59:23 UTC,jira_addon
3074457346473735066,2019-03-05 03:18:28 UTC,jira_addon
3074457346481951781,2019-02-28 09:36:58 UTC,jira_addon
3074457346449537971,2019-05-21 11:41:08 UTC,jira_addon
3074457346439642235,2019-03-22 18:13:04 UTC,jira_addon
3074457346473417012,2019-03-30 12:38:23 UTC,jira_addon
3074457346472453950,2019-04-25 17:30:54 UTC,jira_addon
3074457346472941376,2019-03-13 16:33:25 UTC,jira_addon
3074457346452691891,2019-02-13 14:46:38 UTC,jira_addon
