user_id,time,click_upgrade_from
3074457346431615770,2019-02-02 16:40:58 UTC,backup_board
3074457346431615770,2019-02-02 16:48:32 UTC,backup_board
3074457346429349638,2019-02-06 06:33:08 UTC,backup_board
3074457346455860824,2019-02-15 12:47:58 UTC,backup_board
3074457346472718028,2019-03-14 09:14:44 UTC,backup_board
3074457346478756400,2019-03-03 11:32:24 UTC,backup_board
3074457346478756400,2019-03-03 11:27:28 UTC,backup_board
3074457346437354534,2019-02-05 21:21:42 UTC,backup_board
3074457346437354534,2019-02-05 21:15:23 UTC,backup_board
3074457346480321050,2019-02-27 15:21:53 UTC,backup_board
3074457346479130432,2019-02-27 06:40:49 UTC,backup_board
3074457346470337890,2019-02-27 11:49:48 UTC,backup_board
3074457346463952186,2019-06-06 08:24:09 UTC,backup_board
3074457346461093485,2019-02-18 13:23:55 UTC,backup_board
3074457346457654262,2019-02-18 19:26:19 UTC,backup_board
3074457346436254327,2019-02-18 07:21:33 UTC,backup_board
3074457346465543252,2019-02-26 07:42:13 UTC,backup_board
3074457346480968337,2019-02-28 20:37:19 UTC,backup_board
3074457346463923884,2019-02-22 11:25:12 UTC,backup_board
3074457346463923884,2019-02-22 11:25:10 UTC,backup_board
3074457346469805967,2019-02-22 04:19:01 UTC,backup_board
3074457346469805967,2019-02-22 04:18:59 UTC,backup_board
3074457346469805967,2019-02-22 04:19:00 UTC,backup_board
3074457346469805967,2019-02-22 04:19:01 UTC,backup_board
3074457346460160192,2019-05-28 21:16:42 UTC,backup_board
3074457346457501583,2019-05-05 18:32:39 UTC,backup_board
3074457346475218692,2019-02-25 15:26:43 UTC,backup_board
3074457346474092695,2019-02-25 03:15:16 UTC,backup_board
3074457346475218692,2019-02-25 15:26:45 UTC,backup_board
3074457346458070288,2019-02-25 16:37:18 UTC,backup_board
3074457346442071783,2019-02-08 03:38:30 UTC,backup_board
3074457346442071783,2019-02-08 03:36:59 UTC,backup_board
3074457346442071783,2019-02-08 03:36:58 UTC,backup_board
3074457346441976454,2019-02-08 14:17:02 UTC,backup_board
3074457346442071783,2019-02-08 03:38:29 UTC,backup_board
3074457346472368461,2019-02-24 16:44:28 UTC,backup_board
3074457346472368461,2019-02-24 16:44:29 UTC,backup_board
3074457346473549741,2019-02-24 15:45:13 UTC,backup_board
3074457346457726111,2019-02-16 08:09:44 UTC,backup_board
3074457346457955556,2019-02-16 01:55:06 UTC,backup_board
3074457346457955556,2019-02-16 01:55:08 UTC,backup_board
3074457346471787098,2019-02-23 06:14:47 UTC,backup_board
3074457346471787098,2019-02-23 06:14:45 UTC,backup_board
3074457346424138295,2019-02-05 20:36:34 UTC,backup_board
3074457346433687489,2019-02-05 11:24:03 UTC,backup_board
3074457346467121721,2019-02-21 17:34:35 UTC,backup_board
3074457346467121721,2019-02-21 17:34:36 UTC,backup_board
3074457346467121721,2019-02-21 17:25:26 UTC,backup_board
3074457346467121721,2019-02-21 17:25:27 UTC,backup_board
3074457346467121721,2019-02-21 17:25:27 UTC,backup_board
3074457346474180717,2019-02-26 17:41:48 UTC,backup_board
3074457346461857490,2019-04-03 15:55:50 UTC,backup_board
3074457346461857490,2019-04-03 15:52:21 UTC,backup_board
3074457346461857490,2019-04-03 15:52:20 UTC,backup_board
3074457346469873777,2019-03-01 07:03:45 UTC,backup_board
3074457346463041875,2019-02-19 11:34:29 UTC,backup_board
3074457346470245637,2019-04-26 05:29:11 UTC,backup_board
3074457346433083595,2019-02-04 00:14:45 UTC,backup_board
3074457346440529186,2019-02-08 22:31:03 UTC,backup_board
3074457346440529186,2019-02-08 22:31:05 UTC,backup_board
3074457346440703569,2019-02-08 10:34:24 UTC,backup_board
3074457346476348242,2019-03-06 03:49:01 UTC,backup_board
3074457346481755544,2019-02-28 13:30:25 UTC,backup_board
3074457346459290681,2019-02-17 08:47:14 UTC,backup_board
3074457346459381858,2019-02-17 09:42:53 UTC,backup_board
3074457346459381858,2019-02-17 09:42:51 UTC,backup_board
3074457346460623302,2019-02-27 10:17:03 UTC,backup_board
3074457346438099646,2019-03-04 10:40:26 UTC,backup_board
3074457346438099646,2019-03-04 10:40:25 UTC,backup_board
3074457346464790830,2019-02-20 05:22:55 UTC,backup_board
3074457346473641123,2019-06-07 15:46:40 UTC,backup_board
3074457346466591550,2019-03-20 15:01:40 UTC,backup_board
3074457346450524623,2019-02-12 16:14:57 UTC,backup_board
3074457346450833636,2019-02-12 17:19:43 UTC,backup_board
3074457346478436096,2019-03-18 15:41:55 UTC,backup_board
3074457346441192816,2019-02-19 12:58:11 UTC,backup_board
3074457346454598635,2019-02-19 22:21:31 UTC,backup_board
3074457346460223156,2019-03-31 02:03:22 UTC,backup_board
3074457346431362501,2019-03-16 16:00:58 UTC,backup_board
3074457346431362501,2019-03-16 16:00:56 UTC,backup_board
3074457346442687893,2019-02-08 08:16:10 UTC,backup_board
3074457346442687893,2019-02-08 08:20:16 UTC,backup_board
3074457346442687893,2019-02-08 08:15:06 UTC,backup_board
3074457346442687893,2019-02-08 08:22:55 UTC,backup_board
3074457346442687893,2019-02-08 08:16:09 UTC,backup_board
3074457346442687893,2019-02-08 08:16:43 UTC,backup_board
3074457346442687893,2019-02-08 08:18:44 UTC,backup_board
3074457346438000767,2019-04-05 05:56:50 UTC,backup_board
3074457346472583401,2019-04-18 16:26:40 UTC,backup_board
3074457346200948205,2019-03-25 08:46:11 UTC,backup_board
3074457346455246742,2019-03-21 00:43:09 UTC,backup_board
3074457346452261864,2019-05-31 11:44:32 UTC,backup_board
3074457346452933488,2019-02-17 08:09:06 UTC,backup_board
3074457346460163005,2019-02-17 22:08:04 UTC,backup_board
3074457346452933488,2019-02-17 08:09:05 UTC,backup_board
3074457346440171124,2019-02-07 02:42:55 UTC,backup_board
3074457346452519580,2019-02-14 15:28:29 UTC,backup_board
3074457346474357004,2019-03-05 03:25:36 UTC,backup_board
3074457346445867092,2019-02-10 12:30:29 UTC,backup_board
3074457346439411358,2019-02-07 01:32:44 UTC,backup_board
3074457346476000001,2019-04-09 18:01:18 UTC,backup_board
3074457346453839691,2019-02-13 23:26:54 UTC,backup_board
3074457346435714405,2019-02-13 20:03:06 UTC,backup_board
3074457346459381931,2019-05-03 04:59:26 UTC,backup_board
3074457346472095548,2019-03-10 08:03:05 UTC,backup_board
3074457346472685926,2019-05-05 14:12:02 UTC,backup_board
3074457346469873777,2019-04-22 07:43:13 UTC,backup_board
3074457346477464851,2019-03-19 18:41:14 UTC,backup_board
3074457346421424936,2019-03-12 15:12:38 UTC,backup_board
3074457346426709793,2019-02-10 08:52:52 UTC,backup_board
3074457346445116162,2019-02-09 18:22:58 UTC,backup_board
3074457346465844954,2019-05-08 16:55:23 UTC,backup_board
3074457346436330398,2019-02-05 16:02:33 UTC,backup_board
3074457346435488449,2019-02-05 05:00:44 UTC,backup_board
3074457346436330398,2019-02-05 15:49:24 UTC,backup_board
3074457346442127426,2019-02-07 20:50:35 UTC,backup_board
3074457346442127426,2019-02-07 20:50:33 UTC,backup_board
3074457346470421238,2019-03-15 13:32:48 UTC,backup_board
3074457346461857490,2019-04-04 16:46:02 UTC,backup_board
3074457346472093859,2019-03-12 07:25:31 UTC,backup_board
3074457346284081725,2019-03-12 15:46:30 UTC,backup_board
3074457346438314893,2019-02-07 07:41:53 UTC,backup_board
3074457346439201357,2019-02-07 18:35:29 UTC,backup_board
3074457346302666851,2019-02-08 20:48:56 UTC,backup_board
3074457346302666851,2019-02-08 20:48:58 UTC,backup_board
3074457346456896195,2019-02-22 16:10:07 UTC,backup_board
3074457346483152052,2019-02-28 19:19:59 UTC,backup_board
3074457346464847458,2019-02-24 03:08:22 UTC,backup_board
3074457346469769986,2019-02-27 22:27:34 UTC,backup_board
3074457346463016986,2019-05-22 11:34:19 UTC,backup_board
3074457346473251566,2019-02-24 14:02:08 UTC,backup_board
3074457346451582307,2019-02-21 01:08:12 UTC,backup_board
3074457346439698980,2019-02-06 20:26:22 UTC,backup_board
3074457346472446921,2019-02-23 16:49:56 UTC,backup_board
3074457346479529638,2019-02-27 10:12:45 UTC,backup_board
3074457346431204546,2019-04-24 03:38:21 UTC,backup_board
3074457346448988372,2019-02-11 23:30:35 UTC,backup_board
3074457346456528921,2019-02-18 07:01:17 UTC,backup_board
3074457346461891322,2019-02-18 20:54:59 UTC,backup_board
3074457346461891322,2019-02-18 20:55:01 UTC,backup_board
3074457346479397801,2019-04-11 06:48:03 UTC,backup_board
3074457346466350882,2019-02-22 18:17:45 UTC,backup_board
3074457346466350882,2019-02-22 18:22:39 UTC,backup_board
3074457346466350882,2019-02-22 17:17:47 UTC,backup_board
3074457346466350882,2019-02-22 17:17:46 UTC,backup_board
3074457346466350882,2019-02-22 17:23:03 UTC,backup_board
3074457346461093046,2019-02-22 13:05:45 UTC,backup_board
3074457346466350882,2019-02-22 18:22:40 UTC,backup_board
3074457346441703152,2019-03-07 00:09:58 UTC,backup_board
3074457346450627120,2019-02-13 06:40:07 UTC,backup_board
3074457346452460575,2019-02-13 14:10:09 UTC,backup_board
3074457346477024564,2019-03-11 11:30:45 UTC,backup_board
3074457346444744356,2019-02-09 11:51:48 UTC,backup_board
3074457346465110755,2019-04-02 09:39:54 UTC,backup_board
3074457346476998031,2019-02-26 14:49:21 UTC,backup_board
3074457346476998031,2019-02-26 14:53:43 UTC,backup_board
3074457346476998031,2019-02-26 14:51:31 UTC,backup_board
3074457346478094253,2019-03-03 16:17:10 UTC,backup_board
3074457346467306845,2019-02-21 01:39:52 UTC,backup_board
3074457346467306845,2019-02-21 01:40:18 UTC,backup_board
3074457346465654067,2019-02-20 11:56:38 UTC,backup_board
3074457346461262071,2019-02-20 12:24:30 UTC,backup_board
3074457346462620823,2019-02-19 04:58:56 UTC,backup_board
3074457346433556734,2019-02-04 09:11:41 UTC,backup_board
3074457346434260694,2019-02-04 14:41:17 UTC,backup_board
3074457346440577160,2019-03-20 16:45:32 UTC,backup_board
3074457346458099356,2019-02-21 01:05:30 UTC,backup_board
3074457346458838633,2019-02-16 16:31:29 UTC,backup_board
3074457346472281727,2019-03-02 11:10:02 UTC,backup_board
3074457346436294836,2019-02-05 13:21:50 UTC,backup_board
77298482,2019-04-06 05:39:02 UTC,backup_board
3074457346458746216,2019-02-27 08:36:24 UTC,backup_board
3074457346458746216,2019-02-27 08:37:06 UTC,backup_board
3074457346446251566,2019-05-29 11:45:23 UTC,backup_board
3074457346458838633,2019-02-20 11:18:00 UTC,backup_board
3074457346451847105,2019-02-13 07:58:33 UTC,backup_board
3074457346452261875,2019-02-13 11:17:35 UTC,backup_board
3074457346460593119,2019-02-18 14:04:16 UTC,backup_board
3074457346454161774,2019-02-18 21:59:15 UTC,backup_board
3074457346431058233,2019-04-01 11:10:36 UTC,backup_board
3074457346478970914,2019-03-26 18:05:49 UTC,backup_board
3074457346438314893,2019-02-06 14:46:59 UTC,backup_board
3074457346481904960,2019-03-08 09:05:51 UTC,backup_board
3074457346474891620,2019-02-25 12:47:47 UTC,backup_board
3074457346433438304,2019-02-18 12:05:32 UTC,backup_board
3074457346463120283,2019-02-19 12:33:44 UTC,backup_board
3074457346469785066,2019-03-01 00:41:05 UTC,backup_board
3074457346440829389,2019-02-07 12:36:58 UTC,backup_board
3074457346440434048,2019-02-07 08:34:21 UTC,backup_board
3074457346477010079,2019-04-04 07:45:46 UTC,backup_board
3074457346456605153,2019-02-15 10:29:50 UTC,backup_board
3074457346475648941,2019-04-26 17:42:19 UTC,backup_board
3074457346475648941,2019-04-26 17:42:21 UTC,backup_board
3074457346439446488,2019-06-14 06:12:24 UTC,backup_board
3074457346470570409,2019-02-28 23:14:35 UTC,backup_board
3074457346451016213,2019-02-12 19:48:36 UTC,backup_board
3074457346468572574,2019-04-28 20:45:36 UTC,backup_board
3074457346463037183,2019-02-19 13:12:28 UTC,backup_board
3074457346462920737,2019-02-19 22:37:25 UTC,backup_board
3074457346463037183,2019-02-19 13:12:26 UTC,backup_board
3074457346444874303,2019-04-03 03:49:41 UTC,backup_board
3074457346476090845,2019-05-27 19:51:36 UTC,backup_board
3074457346479843723,2019-02-28 10:09:33 UTC,backup_board
3074457346472184099,2019-04-23 23:14:05 UTC,backup_board
3074457346472446921,2019-02-24 07:58:26 UTC,backup_board
3074457346473203634,2019-02-24 12:24:00 UTC,backup_board
3074457346472446921,2019-02-24 05:20:38 UTC,backup_board
3074457346472446921,2019-02-24 05:22:38 UTC,backup_board
3074457346472453950,2019-03-25 19:47:56 UTC,backup_board
3074457346454019529,2019-02-14 06:55:26 UTC,backup_board
3074457346454019529,2019-02-14 07:09:12 UTC,backup_board
3074457346456528921,2019-02-20 06:18:19 UTC,backup_board
3074457346465278349,2019-02-20 10:29:49 UTC,backup_board
3074457346456528921,2019-02-20 06:18:17 UTC,backup_board
3074457346468764191,2019-02-26 19:02:38 UTC,backup_board
3074457346481189637,2019-04-23 21:41:41 UTC,backup_board
3074457346460201874,2019-02-17 23:20:41 UTC,backup_board
3074457346468764191,2019-03-01 07:39:51 UTC,backup_board
3074457346468764191,2019-03-01 07:40:28 UTC,backup_board
3074457346444179514,2019-03-01 17:10:33 UTC,backup_board
3074457346444179514,2019-03-01 17:10:35 UTC,backup_board
3074457346437435701,2019-02-06 16:50:32 UTC,backup_board
3074457346441703152,2019-05-06 00:27:51 UTC,backup_board
3074457346441703152,2019-05-06 00:27:53 UTC,backup_board
3074457346439411569,2019-02-15 16:03:14 UTC,backup_board
3074457346439411569,2019-02-15 16:03:11 UTC,backup_board
3074457346456896015,2019-02-15 13:22:07 UTC,backup_board
3074457346473752980,2019-03-10 15:27:03 UTC,backup_board
3074457346460558034,2019-02-18 11:21:35 UTC,backup_board
3074457346461976946,2019-02-18 18:53:42 UTC,backup_board
3074457346449537971,2019-06-14 03:48:11 UTC,backup_board
3074457346437323465,2019-06-11 21:09:58 UTC,backup_board
3074457346467279135,2019-03-28 02:46:34 UTC,backup_board
3074457346462677028,2019-03-09 07:17:38 UTC,backup_board
3074457346466406593,2019-02-24 07:45:02 UTC,backup_board
3074457346436571003,2019-02-05 15:14:46 UTC,backup_board
3074457346435447060,2019-02-05 01:59:38 UTC,backup_board
3074457346482077079,2019-04-16 10:50:37 UTC,backup_board
3074457346482077079,2019-04-16 10:51:20 UTC,backup_board
3074457346482077079,2019-04-16 10:51:23 UTC,backup_board
3074457346479130382,2019-02-27 06:43:33 UTC,backup_board
3074457346464932923,2019-02-20 05:28:47 UTC,backup_board
3074457346453659128,2019-02-13 23:49:37 UTC,backup_board
3074457346451357117,2019-02-13 05:25:39 UTC,backup_board
3074457346433330285,2019-03-05 18:16:48 UTC,backup_board
3074457346471416858,2019-02-26 21:55:28 UTC,backup_board
3074457346433808979,2019-02-04 11:20:39 UTC,backup_board
3074457346433422094,2019-02-04 06:56:33 UTC,backup_board
3074457346478970914,2019-03-14 07:01:49 UTC,backup_board
3074457346471487133,2019-02-25 23:19:20 UTC,backup_board
3074457346435660497,2019-02-05 08:27:20 UTC,backup_board
3074457346463316605,2019-02-27 11:41:41 UTC,backup_board
3074457346470400237,2019-02-22 12:37:27 UTC,backup_board
3074457346471483218,2019-02-22 20:23:05 UTC,backup_board
3074457346471483218,2019-02-22 20:25:01 UTC,backup_board
3074457346431009865,2019-02-02 02:22:43 UTC,backup_board
3074457346446793102,2019-02-11 23:45:19 UTC,backup_board
3074457346444417815,2019-02-11 20:02:27 UTC,backup_board
3074457346431254826,2019-02-11 18:34:33 UTC,backup_board
3074457346430752704,2019-03-03 19:48:53 UTC,backup_board
3074457346430752704,2019-03-03 19:27:13 UTC,backup_board
3074457346481850910,2019-05-17 08:45:02 UTC,backup_board
3074457346465744414,2019-02-21 23:33:23 UTC,backup_board
3074457346467831833,2019-02-21 09:36:51 UTC,backup_board
3074457346468035398,2019-02-21 14:14:49 UTC,backup_board
3074457346480727920,2019-04-22 18:16:17 UTC,backup_board
3074457346162010548,2019-02-24 09:56:50 UTC,backup_board
3074457346162010548,2019-02-24 09:56:48 UTC,backup_board
3074457346430419392,2019-02-05 14:35:03 UTC,backup_board
3074457346429204786,2019-02-05 04:40:02 UTC,backup_board
3074457346479024397,2019-03-04 23:14:45 UTC,backup_board
3074457346438125556,2019-02-13 11:43:31 UTC,backup_board
3074457346449318945,2019-02-12 05:50:34 UTC,backup_board
3074457346449261887,2019-02-12 04:14:34 UTC,backup_board
3074457346472214265,2019-03-11 01:32:54 UTC,backup_board
3074457346445227980,2019-02-09 16:07:22 UTC,backup_board
3074457346478417572,2019-02-26 19:32:09 UTC,backup_board
3074457346478417572,2019-02-26 19:32:11 UTC,backup_board
3074457346473597037,2019-02-26 18:28:02 UTC,backup_board
3074457346459136061,2019-06-04 12:56:19 UTC,backup_board
3074457346443168393,2019-02-09 15:44:32 UTC,backup_board
3074457346430630666,2019-04-24 10:02:10 UTC,backup_board
3074457346445966680,2019-05-28 08:01:16 UTC,backup_board
3074457346445966680,2019-05-28 08:01:14 UTC,backup_board
3074457346476562785,2019-04-09 10:26:51 UTC,backup_board
3074457346436560022,2019-02-06 02:01:49 UTC,backup_board
3074457346451335427,2019-02-15 20:18:04 UTC,backup_board
3074457346466120728,2019-03-30 11:34:28 UTC,backup_board
3074457346460966888,2019-04-01 18:46:54 UTC,backup_board
3074457346460966888,2019-04-01 18:46:52 UTC,backup_board
3074457346438000974,2019-03-20 09:36:11 UTC,backup_board
3074457346479606546,2019-03-08 16:56:35 UTC,backup_board
3074457346440632963,2019-02-11 22:10:45 UTC,backup_board
3074457346474001913,2019-02-25 01:07:53 UTC,backup_board
3074457346474001913,2019-02-25 01:07:50 UTC,backup_board
3074457346468748933,2019-02-22 13:31:51 UTC,backup_board
3074457346444874382,2019-03-18 09:43:33 UTC,backup_board
3074457346429596428,2019-02-08 10:44:24 UTC,backup_board
3074457346431052947,2019-05-08 21:01:54 UTC,backup_board
3074457346466435471,2019-04-18 23:19:14 UTC,backup_board
3074457346430894063,2019-02-01 23:46:49 UTC,backup_board
3074457346440291831,2019-02-07 05:05:53 UTC,backup_board
3074457346471355970,2019-02-22 18:54:52 UTC,backup_board
3074457346452119698,2019-02-13 10:06:04 UTC,backup_board
3074457346450868294,2019-02-13 15:31:10 UTC,backup_board
3074457346450868294,2019-02-13 15:31:11 UTC,backup_board
3074457346451515941,2019-02-13 04:25:24 UTC,backup_board
3074457346430925522,2019-02-03 04:06:15 UTC,backup_board
3074457346443216370,2019-02-08 17:02:43 UTC,backup_board
3074457346480016156,2019-02-28 09:16:07 UTC,backup_board
3074457346472095551,2019-02-28 01:18:52 UTC,backup_board
3074457346472095551,2019-02-28 01:18:51 UTC,backup_board
3074457346482260182,2019-03-25 10:02:13 UTC,backup_board
3074457346440562455,2019-05-07 16:22:42 UTC,backup_board
3074457346479184797,2019-02-27 07:00:52 UTC,backup_board
3074457346442710848,2019-02-14 16:14:35 UTC,backup_board
3074457346452900065,2019-02-15 08:43:32 UTC,backup_board
3074457346481438693,2019-03-28 19:58:30 UTC,backup_board
3074457346444271335,2019-02-08 20:36:54 UTC,backup_board
3074457346472213970,2019-03-22 15:43:44 UTC,backup_board
3074457346472213970,2019-03-22 14:21:00 UTC,backup_board
3074457346429499046,2019-02-01 11:38:20 UTC,backup_board
3074457346429499046,2019-02-01 10:38:09 UTC,backup_board
3074457346429499046,2019-02-01 09:57:30 UTC,backup_board
3074457346429499046,2019-02-01 15:39:27 UTC,backup_board
3074457346472658517,2019-02-23 22:03:54 UTC,backup_board
3074457346433431612,2019-02-07 16:22:27 UTC,backup_board
